SAMPLE,LATITUDE,LONGITUDE,SAMPLE_DATE_LOCAL,TAXON
983,-34.11923,151.22667,2019-07-29 10:52:00,Tripos (Tripoceratium) muelleri
983,-34.11923,151.22667,2019-07-29 10:52:00,Tripos (Ceratium) candelabrum
983,-34.11923,151.22667,2019-07-29 10:52:00,Tripos (Tripoceratium) ranipes
983,-34.11923,151.22667,2019-07-29 10:52:00,Tripos (Tripoceratium) macroceros
983,-34.11923,151.22667,2019-07-29 10:52:00,Tripos (Tripoceratium) carriensis
983,-34.11923,151.22667,2019-07-29 10:52:00,Tripos (Tripoceratium) massiliensis
983,-34.11923,151.22667,2019-07-29 10:52:00,Tripos (Tripoceratium) trichoceros
983,-34.11923,151.22667,2019-07-29 10:52:00,Tripos (Tripoceratium) horridus
983,-34.11923,151.22667,2019-07-29 10:52:00,Tripos (Poroceratium) gravidus
983,-34.11923,151.22667,2019-07-29 10:52:00,Ceratocorys horrida
983,-34.11923,151.22667,2019-07-29 10:52:00,Protoperidinium oceanicum
983,-34.11923,151.22667,2019-07-29 10:52:00,Tripos (Tripoceratium) contortus
983,-34.11923,151.22667,2019-07-29 10:52:00,Tripos (Tripoceratium) symmetricus
983,-34.11923,151.22667,2019-07-29 10:52:00,Pyrocystis fusiformis
983,-34.11923,151.22667,2019-07-29 10:52:00,Tripos cephalotus
983,-34.11923,151.22667,2019-07-29 10:52:00,Tripos euarcuatus
983,-34.11923,151.22667,2019-07-29 10:52:00,Tripos claviger
983,-34.11923,151.22667,2019-07-29 10:52:00,Tripos (Amphiceratium) contortus var. subcontortus
989,-19.30847,147.61842,2019-08-08 11:14:00,Tripos (Tripoceratium) muelleri
989,-19.30847,147.61842,2019-08-08 11:14:00,Tripos (Tripoceratium) massiliensis
989,-19.30847,147.61842,2019-08-08 11:14:00,Tripos (Tripoceratium) trichoceros
989,-19.30847,147.61842,2019-08-08 11:14:00,Tripos (Tripoceratium) horridus
989,-19.30847,147.61842,2019-08-08 11:14:00,Chaetoceros (Phaeoceros) peruvianus
989,-19.30847,147.61842,2019-08-08 11:14:00,Rhizosolenia robusta
989,-19.30847,147.61842,2019-08-08 11:14:00,Coscinodiscus gigas
989,-19.30847,147.61842,2019-08-08 11:14:00,Pseudosolenia calcar-avis
989,-19.30847,147.61842,2019-08-08 11:14:00,Rhizosolenia imbricata
989,-19.30847,147.61842,2019-08-08 11:14:00,Palmerina ostenfeldii
989,-19.30847,147.61842,2019-08-08 11:14:00,Tripos (Tripoceratium) hundhausenii
989,-19.30847,147.61842,2019-08-08 11:14:00,Tripos (Amphiceratium) contortus var. subcontortus
985,-32,115.41667,2019-08-19 08:40:00,Tripos (Tripoceratium) muelleri
985,-32,115.41667,2019-08-19 08:40:00,Tripos (Tripoceratium) massiliensis
985,-32,115.41667,2019-08-19 08:40:00,Tripos (Tripoceratium) trichoceros
985,-32,115.41667,2019-08-19 08:40:00,Rhizosolenia robusta
985,-32,115.41667,2019-08-19 08:40:00,Ornithocercus quadratus
985,-32,115.41667,2019-08-19 08:40:00,Dinophysis miles
985,-32,115.41667,2019-08-19 08:40:00,Coscinodiscus gigas
985,-32,115.41667,2019-08-19 08:40:00,Palmerina hardmaniana
985,-32,115.41667,2019-08-19 08:40:00,Tripos euarcuatus
981,-34.11923,151.22667,2019-08-27 10:38:00,Tripos (Amphiceratium) fusus
981,-34.11923,151.22667,2019-08-27 10:38:00,Tripos (Tripoceratium) hexacanthus
981,-34.11923,151.22667,2019-08-27 10:38:00,Tripos (Ceratium) candelabrum
981,-34.11923,151.22667,2019-08-27 10:38:00,Tripos (Amphiceratium) biceps
981,-34.11923,151.22667,2019-08-27 10:38:00,Tripos (Tripoceratium) lunula
981,-34.11923,151.22667,2019-08-27 10:38:00,Tripos (Tripoceratium) macroceros
981,-34.11923,151.22667,2019-08-27 10:38:00,Tripos (Tripoceratium) massiliensis
981,-34.11923,151.22667,2019-08-27 10:38:00,Tripos (Tripoceratium) trichoceros
981,-34.11923,151.22667,2019-08-27 10:38:00,Tripos (Poroceratium) gravidus
981,-34.11923,151.22667,2019-08-27 10:38:00,Protoperidinium oceanicum
981,-34.11923,151.22667,2019-08-27 10:38:00,Pyrocystis fusiformis
981,-34.11923,151.22667,2019-08-27 10:38:00,Tripos claviger
981,-34.11923,151.22667,2019-08-27 10:38:00,Tripos (Tripoceratium) patentissimus
990,-19.30847,147.61842,2019-08-26 11:21:00,Tripos (Tripoceratium) muelleri
990,-19.30847,147.61842,2019-08-26 11:21:00,Tripos (Amphiceratium) biceps
990,-19.30847,147.61842,2019-08-26 11:21:00,Tripos (Tripoceratium) macroceros
990,-19.30847,147.61842,2019-08-26 11:21:00,Tripos (Tripoceratium) carriensis
990,-19.30847,147.61842,2019-08-26 11:21:00,Tripos (Tripoceratium) massiliensis
990,-19.30847,147.61842,2019-08-26 11:21:00,Tripos (Tripoceratium) trichoceros
990,-19.30847,147.61842,2019-08-26 11:21:00,Tripos (Tripoceratium) horridus
990,-19.30847,147.61842,2019-08-26 11:21:00,Tripos (Tripoceratium) contortus
990,-19.30847,147.61842,2019-08-26 11:21:00,Pseudosolenia calcar-avis
990,-19.30847,147.61842,2019-08-26 11:21:00,Rhizosolenia imbricata
980,-35.83217,136.44733,2019-09-10 10:00:00,Tripos (Amphiceratium) fusus
980,-35.83217,136.44733,2019-09-10 10:00:00,Tripos (Tripoceratium) hexacanthus
980,-35.83217,136.44733,2019-09-10 10:00:00,Tripos (Tripoceratium) lunula
980,-35.83217,136.44733,2019-09-10 10:00:00,Tripos (Tripoceratium) arietinus
980,-35.83217,136.44733,2019-09-10 10:00:00,Tripos (Tripoceratium) massiliensis
980,-35.83217,136.44733,2019-09-10 10:00:00,Tripos (Tripoceratium) trichoceros
980,-35.83217,136.44733,2019-09-10 10:00:00,Tripos (Tripoceratium) horridus
980,-35.83217,136.44733,2019-09-10 10:00:00,Tripos (Tripoceratium) gibberus
991,-19.30847,147.61842,2019-09-17 11:05:00,Tripos (Ceratium) furca
991,-19.30847,147.61842,2019-09-17 11:05:00,Tripos (Tripoceratium) muelleri
991,-19.30847,147.61842,2019-09-17 11:05:00,Tripos (Amphiceratium) biceps
991,-19.30847,147.61842,2019-09-17 11:05:00,Tripos (Tripoceratium) macroceros
991,-19.30847,147.61842,2019-09-17 11:05:00,Tripos (Tripoceratium) carriensis
991,-19.30847,147.61842,2019-09-17 11:05:00,Tripos (Tripoceratium) massiliensis
991,-19.30847,147.61842,2019-09-17 11:05:00,Tripos (Tripoceratium) trichoceros
991,-19.30847,147.61842,2019-09-17 11:05:00,Tripos (Tripoceratium) horridus
991,-19.30847,147.61842,2019-09-17 11:05:00,Tripos (Tripoceratium) contortus
991,-19.30847,147.61842,2019-09-17 11:05:00,Proboscia alata
991,-19.30847,147.61842,2019-09-17 11:05:00,Amphisolenia bidentata
991,-19.30847,147.61842,2019-09-17 11:05:00,Pseudosolenia calcar-avis
991,-19.30847,147.61842,2019-09-17 11:05:00,Rhizosolenia imbricata
982,-34.11923,151.22667,2019-09-24 10:22:00,Tripos (Tripoceratium) muelleri
982,-34.11923,151.22667,2019-09-24 10:22:00,Tripos (Ceratium) candelabrum
982,-34.11923,151.22667,2019-09-24 10:22:00,Tripos (Tripoceratium) lunula
982,-34.11923,151.22667,2019-09-24 10:22:00,Tripos (Tripoceratium) ranipes
982,-34.11923,151.22667,2019-09-24 10:22:00,Tripos (Tripoceratium) massiliensis
982,-34.11923,151.22667,2019-09-24 10:22:00,Tripos (Tripoceratium) trichoceros
982,-34.11923,151.22667,2019-09-24 10:22:00,Tripos (Tripoceratium) horridus
992,-19.30847,147.61842,2019-10-09 11:04:00,Tripos (Amphiceratium) fusus
992,-19.30847,147.61842,2019-10-09 11:04:00,Tripos (Tripoceratium) muelleri
992,-19.30847,147.61842,2019-10-09 11:04:00,Tripos (Tripoceratium) carriensis
992,-19.30847,147.61842,2019-10-09 11:04:00,Tripos (Tripoceratium) massiliensis
992,-19.30847,147.61842,2019-10-09 11:04:00,Tripos (Tripoceratium) trichoceros
992,-19.30847,147.61842,2019-10-09 11:04:00,Proboscia alata
992,-19.30847,147.61842,2019-10-09 11:04:00,Rhizosolenia imbricata
992,-19.30847,147.61842,2019-10-09 11:04:00,Palmerina ostenfeldii
995,-32,115.41667,2019-10-11 10:16:00,Tripos (Ceratium) furca
995,-32,115.41667,2019-10-11 10:16:00,Tripos (Amphiceratium) fusus
995,-32,115.41667,2019-10-11 10:16:00,Tripos (Tripoceratium) muelleri
995,-32,115.41667,2019-10-11 10:16:00,Dinophysis caudata
995,-32,115.41667,2019-10-11 10:16:00,Tripos (Tripoceratium) massiliensis
995,-32,115.41667,2019-10-11 10:16:00,Tripos (Tripoceratium) trichoceros
995,-32,115.41667,2019-10-11 10:16:00,Tripos (Poroceratium) gravidus
995,-32,115.41667,2019-10-11 10:16:00,Hemiaulus membranaceus
995,-32,115.41667,2019-10-11 10:16:00,Coscinodiscus gigas
995,-32,115.41667,2019-10-11 10:16:00,Tripos (Tripoceratium) recurvatus
987,-27.345,153.562,2019-10-24 10:40:00,Tripos (Tripoceratium) muelleri
987,-27.345,153.562,2019-10-24 10:40:00,Tripos (Ceratium) candelabrum
987,-27.345,153.562,2019-10-24 10:40:00,Tripos (Tripoceratium) macroceros
987,-27.345,153.562,2019-10-24 10:40:00,Tripos (Tripoceratium) massiliensis
987,-27.345,153.562,2019-10-24 10:40:00,Tripos (Tripoceratium) trichoceros
987,-27.345,153.562,2019-10-24 10:40:00,Ceratocorys horrida
987,-27.345,153.562,2019-10-24 10:40:00,Planktoniella sol
987,-27.345,153.562,2019-10-24 10:40:00,Tripos (Tripoceratium) contortus
987,-27.345,153.562,2019-10-24 10:40:00,Tripos euarcuatus
1002,-27.345,153.562,2019-12-20 10:35:00,Tripos (Tripoceratium) muelleri
1002,-27.345,153.562,2019-12-20 10:35:00,Tripos (Ceratium) pentagonus
1002,-27.345,153.562,2019-12-20 10:35:00,Tripos (Ceratium) candelabrum
1002,-27.345,153.562,2019-12-20 10:35:00,Tripos (Tripoceratium) massiliensis
1002,-27.345,153.562,2019-12-20 10:35:00,Tripos (Tripoceratium) trichoceros
1002,-27.345,153.562,2019-12-20 10:35:00,Tripos (Tripoceratium) horridus
1002,-27.345,153.562,2019-12-20 10:35:00,Ceratocorys horrida
1002,-27.345,153.562,2019-12-20 10:35:00,Planktoniella sol
1002,-27.345,153.562,2019-12-20 10:35:00,Rhizosolenia robusta
1002,-27.345,153.562,2019-12-20 10:35:00,Rhizosolenia bergonii
1002,-27.345,153.562,2019-12-20 10:35:00,Tripos (Tripoceratium) brevis
1002,-27.345,153.562,2019-12-20 10:35:00,Coscinodiscus gigas
1002,-27.345,153.562,2019-12-20 10:35:00,Tripos (Tripoceratium) hundhausenii
999,-42.59667,148.23333,2019-10-16 09:52:00,Tripos (Tripoceratium) muelleri
1000,-42.59667,148.23333,2019-11-22 09:26:00,Tripos (Tripoceratium) arietinus
1000,-42.59667,148.23333,2019-11-22 09:26:00,Tripos (Tripoceratium) massiliensis
1001,-42.59667,148.23333,2019-12-11 09:37:00,Tripos (Tripoceratium) massiliensis
1023,-42.59667,148.23333,2020-01-07 09:53:00,Tripos (Tripoceratium) muelleri
998,-34.11923,151.22667,2019-10-29 10:14:00,Tripos (Tripoceratium) muelleri
998,-34.11923,151.22667,2019-10-29 10:14:00,Tripos (Tripoceratium) macroceros
998,-34.11923,151.22667,2019-10-29 10:14:00,Tripos (Tripoceratium) massiliensis
998,-34.11923,151.22667,2019-10-29 10:14:00,Tripos (Tripoceratium) trichoceros
998,-34.11923,151.22667,2019-10-29 10:14:00,Ceratocorys horrida
998,-34.11923,151.22667,2019-10-29 10:14:00,Proboscia alata
998,-34.11923,151.22667,2019-10-29 10:14:00,Rhizosolenia robusta
1012,-34.11923,151.22667,2019-11-19 09:56:00,Tripos (Amphiceratium) fusus
1012,-34.11923,151.22667,2019-11-19 09:56:00,Tripos (Ceratium) candelabrum
1012,-34.11923,151.22667,2019-11-19 09:56:00,Tripos (Amphiceratium) biceps
1012,-34.11923,151.22667,2019-11-19 09:56:00,Tripos (Tripoceratium) lunula
1012,-34.11923,151.22667,2019-11-19 09:56:00,Tripos (Tripoceratium) arietinus
1012,-34.11923,151.22667,2019-11-19 09:56:00,Tripos (Tripoceratium) massiliensis
1012,-34.11923,151.22667,2019-11-19 09:56:00,Tripos (Tripoceratium) trichoceros
1012,-34.11923,151.22667,2019-11-19 09:56:00,Tripos (Tripoceratium) horridus
1012,-34.11923,151.22667,2019-11-19 09:56:00,Ceratocorys horrida
1012,-34.11923,151.22667,2019-11-19 09:56:00,Tripos (Tripoceratium) symmetricus
1012,-34.11923,151.22667,2019-11-19 09:56:00,Tripos (Tripoceratium) platycornis
1012,-34.11923,151.22667,2019-11-19 09:56:00,Tripos (Tripoceratium) tenuis
993,-19.30847,147.61842,2019-11-07 11:23:00,Tripos (Tripoceratium) massiliensis
993,-19.30847,147.61842,2019-11-07 11:23:00,Tripos (Tripoceratium) trichoceros
993,-19.30847,147.61842,2019-11-07 11:23:00,Climacodium frauenfeldianum
993,-19.30847,147.61842,2019-11-07 11:23:00,Rhizosolenia robusta
993,-19.30847,147.61842,2019-11-07 11:23:00,Odontella sinensis
993,-19.30847,147.61842,2019-11-07 11:23:00,Tripos (Tripoceratium) brevis
993,-19.30847,147.61842,2019-11-07 11:23:00,Coscinodiscus gigas
993,-19.30847,147.61842,2019-11-07 11:23:00,Pseudosolenia calcar-avis
993,-19.30847,147.61842,2019-11-07 11:23:00,Palmerina ostenfeldii
1010,-35.83217,136.44733,2019-11-27 15:40:00,Tripos (Amphiceratium) fusus
1010,-35.83217,136.44733,2019-11-27 15:40:00,Tripos (Tripoceratium) hexacanthus
1010,-35.83217,136.44733,2019-11-27 15:40:00,Tripos (Ceratium) candelabrum
1010,-35.83217,136.44733,2019-11-27 15:40:00,Tripos (Amphiceratium) biceps
1010,-35.83217,136.44733,2019-11-27 15:40:00,Tripos (Tripoceratium) macroceros
1010,-35.83217,136.44733,2019-11-27 15:40:00,Tripos (Tripoceratium) massiliensis
1010,-35.83217,136.44733,2019-11-27 15:40:00,Tripos (Tripoceratium) trichoceros
1010,-35.83217,136.44733,2019-11-27 15:40:00,Tripos (Tripoceratium) gibberus
1010,-35.83217,136.44733,2019-11-27 15:40:00,Tripos (Tripoceratium) symmetricus
994,-19.30847,147.61842,2019-12-03 10:45:00,Tripos (Tripoceratium) muelleri
994,-19.30847,147.61842,2019-12-03 10:45:00,Tripos (Tripoceratium) massiliensis
994,-19.30847,147.61842,2019-12-03 10:45:00,Tripos (Tripoceratium) trichoceros
994,-19.30847,147.61842,2019-12-03 10:45:00,Climacodium frauenfeldianum
994,-19.30847,147.61842,2019-12-03 10:45:00,Guinardia striata
994,-19.30847,147.61842,2019-12-03 10:45:00,Rhizosolenia setigera
994,-19.30847,147.61842,2019-12-03 10:45:00,Chaetoceros (Phaeoceros) peruvianus
994,-19.30847,147.61842,2019-12-03 10:45:00,Guinardia flaccida
994,-19.30847,147.61842,2019-12-03 10:45:00,Rhizosolenia bergonii
994,-19.30847,147.61842,2019-12-03 10:45:00,Chaetoceros (Phaeoceros) coarctatus
994,-19.30847,147.61842,2019-12-03 10:45:00,Odontella sinensis
994,-19.30847,147.61842,2019-12-03 10:45:00,Hemiaulus indicus
994,-19.30847,147.61842,2019-12-03 10:45:00,Coscinodiscus gigas
994,-19.30847,147.61842,2019-12-03 10:45:00,Pseudosolenia calcar-avis
994,-19.30847,147.61842,2019-12-03 10:45:00,Rhizosolenia imbricata
994,-19.30847,147.61842,2019-12-03 10:45:00,Palmerina ostenfeldii
1013,-34.11923,151.22667,2019-12-17 09:46:00,Tripos (Amphiceratium) fusus
1013,-34.11923,151.22667,2019-12-17 09:46:00,Dinophysis caudata
1013,-34.11923,151.22667,2019-12-17 09:46:00,Tripos (Ceratium) candelabrum
1013,-34.11923,151.22667,2019-12-17 09:46:00,Tripos (Tripoceratium) lunula
1013,-34.11923,151.22667,2019-12-17 09:46:00,Tripos (Tripoceratium) arietinus
1013,-34.11923,151.22667,2019-12-17 09:46:00,Tripos (Tripoceratium) ranipes
1013,-34.11923,151.22667,2019-12-17 09:46:00,Tripos (Tripoceratium) massiliensis
1013,-34.11923,151.22667,2019-12-17 09:46:00,Tripos (Tripoceratium) trichoceros
1013,-34.11923,151.22667,2019-12-17 09:46:00,Tripos (Tripoceratium) horridus
1013,-34.11923,151.22667,2019-12-17 09:46:00,Tripos (Poroceratium) gravidus
1013,-34.11923,151.22667,2019-12-17 09:46:00,Dinophysis tripos
1013,-34.11923,151.22667,2019-12-17 09:46:00,Ceratocorys horrida
1013,-34.11923,151.22667,2019-12-17 09:46:00,Tripos (Tripoceratium) symmetricus
1013,-34.11923,151.22667,2019-12-17 09:46:00,Tripos (Amphiceratium) contortus var. subcontortus
1015,-32,115.41667,2019-12-18 09:23:00,Tripos (Ceratium) furca
1015,-32,115.41667,2019-12-18 09:23:00,Tripos (Tripoceratium) massiliensis
1015,-32,115.41667,2019-12-18 09:23:00,Tripos (Tripoceratium) trichoceros
1015,-32,115.41667,2019-12-18 09:23:00,Climacodium frauenfeldianum
1015,-32,115.41667,2019-12-18 09:23:00,Guinardia flaccida
1015,-32,115.41667,2019-12-18 09:23:00,Tripos (Amphiceratium) contortus var. subcontortus
1003,-27.345,153.562,2020-01-22 10:55:00,Tripos (Tripoceratium) muelleri
1003,-27.345,153.562,2020-01-22 10:55:00,Tripos (Ceratium) pentagonus
1003,-27.345,153.562,2020-01-22 10:55:00,Tripos (Ceratium) candelabrum
1003,-27.345,153.562,2020-01-22 10:55:00,Tripos (Tripoceratium) carriensis
1003,-27.345,153.562,2020-01-22 10:55:00,Tripos (Tripoceratium) massiliensis
1003,-27.345,153.562,2020-01-22 10:55:00,Tripos (Tripoceratium) trichoceros
1003,-27.345,153.562,2020-01-22 10:55:00,Tripos (Tripoceratium) horridus
1003,-27.345,153.562,2020-01-22 10:55:00,Ceratocorys horrida
1003,-27.345,153.562,2020-01-22 10:55:00,Planktoniella sol
1003,-27.345,153.562,2020-01-22 10:55:00,Gossleriella tropica
1003,-27.345,153.562,2020-01-22 10:55:00,Tripos (Tripoceratium) contortus
1003,-27.345,153.562,2020-01-22 10:55:00,Coscinodiscus gigas
1003,-27.345,153.562,2020-01-22 10:55:00,Tripos (Amphiceratium) contortus var. subcontortus
1020,-19.30847,147.61842,2020-01-16 11:04:00,Tripos (Tripoceratium) muelleri
1020,-19.30847,147.61842,2020-01-16 11:04:00,Tripos (Tripoceratium) carriensis
1020,-19.30847,147.61842,2020-01-16 11:04:00,Tripos (Tripoceratium) trichoceros
1020,-19.30847,147.61842,2020-01-16 11:04:00,Guinardia striata
1020,-19.30847,147.61842,2020-01-16 11:04:00,Tripos (Tripoceratium) contortus
1020,-19.30847,147.61842,2020-01-16 11:04:00,Proboscia alata
1020,-19.30847,147.61842,2020-01-16 11:04:00,Chaetoceros (Phaeoceros) coarctatus
1020,-19.30847,147.61842,2020-01-16 11:04:00,Hemiaulus membranaceus
1020,-19.30847,147.61842,2020-01-16 11:04:00,Pseudosolenia calcar-avis
1020,-19.30847,147.61842,2020-01-16 11:04:00,Rhizosolenia imbricata
1020,-19.30847,147.61842,2020-01-16 11:04:00,Palmerina ostenfeldii
1016,-32,115.41667,2020-01-28 10:00:00,Tripos (Tripoceratium) massiliensis
1016,-32,115.41667,2020-01-28 10:00:00,Tripos (Tripoceratium) trichoceros
1016,-32,115.41667,2020-01-28 10:00:00,Tripos (Tripoceratium) contortus
1011,-35.83217,136.44733,2020-02-04 16:59:00,Tripos (Ceratium) furca
1011,-35.83217,136.44733,2020-02-04 16:59:00,Tripos (Amphiceratium) fusus
1011,-35.83217,136.44733,2020-02-04 16:59:00,Tripos (Tripoceratium) hexacanthus
1011,-35.83217,136.44733,2020-02-04 16:59:00,Tripos (Tripoceratium) muelleri
1011,-35.83217,136.44733,2020-02-04 16:59:00,Tripos (Amphiceratium) biceps
1011,-35.83217,136.44733,2020-02-04 16:59:00,Tripos (Tripoceratium) lunula
1011,-35.83217,136.44733,2020-02-04 16:59:00,Tripos (Tripoceratium) massiliensis
1011,-35.83217,136.44733,2020-02-04 16:59:00,Tripos (Tripoceratium) trichoceros
1011,-35.83217,136.44733,2020-02-04 16:59:00,Tripos (Tripoceratium) horridus
1011,-35.83217,136.44733,2020-02-04 16:59:00,Tripos (Tripoceratium) gibberus
1011,-35.83217,136.44733,2020-02-04 16:59:00,Tripos (Tripoceratium) symmetricus
1006,-12.4,130.76805,2020-02-04 07:14:00,Tripos (Amphiceratium) fusus
1006,-12.4,130.76805,2020-02-04 07:14:00,Tripos (Tripoceratium) massiliensis
1006,-12.4,130.76805,2020-02-04 07:14:00,Tripos (Tripoceratium) trichoceros
1006,-12.4,130.76805,2020-02-04 07:14:00,Odontella sinensis
1006,-12.4,130.76805,2020-02-04 07:14:00,Bacillaria paxillifera
1006,-12.4,130.76805,2020-02-04 07:14:00,Palmerina hardmaniana
1006,-12.4,130.76805,2020-02-04 07:14:00,Bellerochea malleus
1021,-19.30847,147.61842,2020-02-13 11:05:00,Tripos (Tripoceratium) muelleri
1021,-19.30847,147.61842,2020-02-13 11:05:00,Tripos (Tripoceratium) trichoceros
1021,-19.30847,147.61842,2020-02-13 11:05:00,Climacodium frauenfeldianum
1021,-19.30847,147.61842,2020-02-13 11:05:00,Guinardia striata
1021,-19.30847,147.61842,2020-02-13 11:05:00,Protoperidinium oceanicum
1021,-19.30847,147.61842,2020-02-13 11:05:00,Rhizosolenia bergonii
1014,-34.11923,151.22667,2020-02-25 08:56:00,Tripos (Ceratium) furca
1014,-34.11923,151.22667,2020-02-25 08:56:00,Tripos (Tripoceratium) muelleri
1014,-34.11923,151.22667,2020-02-25 08:56:00,Dinophysis caudata
1014,-34.11923,151.22667,2020-02-25 08:56:00,Tripos (Ceratium) candelabrum
1014,-34.11923,151.22667,2020-02-25 08:56:00,Tripos (Tripoceratium) lunula
1014,-34.11923,151.22667,2020-02-25 08:56:00,Tripos (Tripoceratium) massiliensis
1014,-34.11923,151.22667,2020-02-25 08:56:00,Tripos (Tripoceratium) trichoceros
1014,-34.11923,151.22667,2020-02-25 08:56:00,Tripos (Tripoceratium) horridus
1014,-34.11923,151.22667,2020-02-25 08:56:00,Tripos (Poroceratium) gravidus
1014,-34.11923,151.22667,2020-02-25 08:56:00,Dinophysis tripos
1014,-34.11923,151.22667,2020-02-25 08:56:00,Ceratocorys horrida
1014,-34.11923,151.22667,2020-02-25 08:56:00,Tripos (Tripoceratium) gibberus
1014,-34.11923,151.22667,2020-02-25 08:56:00,Tripos (Tripoceratium) symmetricus
1014,-34.11923,151.22667,2020-02-25 08:56:00,Ornithocercus quadratus
1004,-27.345,153.562,2020-02-28 10:41:00,Tripos (Tripoceratium) muelleri
1004,-27.345,153.562,2020-02-28 10:41:00,Tripos (Ceratium) pentagonus
1004,-27.345,153.562,2020-02-28 10:41:00,Tripos (Tripoceratium) macroceros
1004,-27.345,153.562,2020-02-28 10:41:00,Tripos (Tripoceratium) carriensis
1004,-27.345,153.562,2020-02-28 10:41:00,Tripos (Tripoceratium) massiliensis
1004,-27.345,153.562,2020-02-28 10:41:00,Tripos (Tripoceratium) trichoceros
1004,-27.345,153.562,2020-02-28 10:41:00,Thalassionema nitzschioides
1004,-27.345,153.562,2020-02-28 10:41:00,Planktoniella sol
1004,-27.345,153.562,2020-02-28 10:41:00,Tripos (Tripoceratium) symmetricus
1004,-27.345,153.562,2020-02-28 10:41:00,Odontella sinensis
1004,-27.345,153.562,2020-02-28 10:41:00,Pyrocystis fusiformis
1004,-27.345,153.562,2020-02-28 10:41:00,Tripos (Tripoceratium) hundhausenii
1004,-27.345,153.562,2020-02-28 10:41:00,Tripos (Amphiceratium) contortus var. subcontortus
969,(null),(null),2019-06-07 18:14:00,Tripos (Tripoceratium) macroceros
969,(null),(null),2019-06-07 18:14:00,Tripos (Tripoceratium) carriensis
969,(null),(null),2019-06-07 18:14:00,Tripos (Tripoceratium) massiliensis
969,(null),(null),2019-06-07 18:14:00,Tripos (Tripoceratium) vultur
969,(null),(null),2019-06-07 18:14:00,Tripos (Tripoceratium) trichoceros
969,(null),(null),2019-06-07 18:14:00,Ceratocorys horrida
969,(null),(null),2019-06-07 18:14:00,Tripos (Tripoceratium) contortus
969,(null),(null),2019-06-07 18:14:00,Protoperidinium elegans
969,(null),(null),2019-06-07 18:14:00,Tripos cephalotus
969,(null),(null),2019-06-07 18:14:00,Cyttarocylis ampulla
970,(null),(null),2019-06-08 15:45:00,Tripos (Tripoceratium) lunula
970,(null),(null),2019-06-08 15:45:00,Tripos (Tripoceratium) massiliensis
970,(null),(null),2019-06-08 15:45:00,Tripos (Tripoceratium) vultur
970,(null),(null),2019-06-08 15:45:00,Climacodium frauenfeldianum
970,(null),(null),2019-06-08 15:45:00,Tripos (Poroceratium) gravidus
970,(null),(null),2019-06-08 15:45:00,Ceratocorys horrida
970,(null),(null),2019-06-08 15:45:00,Chaetoceros (Phaeoceros) coarctatus
1017,-32,115.41667,2020-03-04 09:32:00,Tripos (Tripoceratium) massiliensis
1017,-32,115.41667,2020-03-04 09:32:00,Tripos (Tripoceratium) trichoceros
1017,-32,115.41667,2020-03-04 09:32:00,Guinardia flaccida
1017,-32,115.41667,2020-03-04 09:32:00,Coscinodiscus gigas
1017,-32,115.41667,2020-03-04 09:32:00,Rhizosolenia imbricata
1022,-19.30847,147.61842,2020-03-06 11:22:00,Tripos (Tripoceratium) muelleri
1022,-19.30847,147.61842,2020-03-06 11:22:00,Tripos (Tripoceratium) macroceros
1022,-19.30847,147.61842,2020-03-06 11:22:00,Tripos (Tripoceratium) massiliensis
1022,-19.30847,147.61842,2020-03-06 11:22:00,Tripos (Tripoceratium) trichoceros
1022,-19.30847,147.61842,2020-03-06 11:22:00,Protoperidinium oceanicum
1022,-19.30847,147.61842,2020-03-06 11:22:00,Proboscia alata
1022,-19.30847,147.61842,2020-03-06 11:22:00,Chaetoceros (Phaeoceros) coarctatus
1022,-19.30847,147.61842,2020-03-06 11:22:00,Odontella sinensis
1022,-19.30847,147.61842,2020-03-06 11:22:00,Chaetoceros (Phaeoceros) coarctatus
1022,-19.30847,147.61842,2020-03-06 11:22:00,Rhizosolenia imbricata
1065,-34.11923,151.22667,2020-05-20 10:50:00,Tripos (Tripoceratium) massiliensis
1065,-34.11923,151.22667,2020-05-20 10:50:00,Tripos (Amphiceratium) fusus
1065,-34.11923,151.22667,2020-05-20 10:50:00,Tripos (Tripoceratium) hexacanthus
1065,-34.11923,151.22667,2020-05-20 10:50:00,Tripos (Tripoceratium) muelleri
1065,-34.11923,151.22667,2020-05-20 10:50:00,Tripos (Ceratium) belone
1065,-34.11923,151.22667,2020-05-20 10:50:00,Tripos (Ceratium) pentagonus
1065,-34.11923,151.22667,2020-05-20 10:50:00,Tripos (Ceratium) candelabrum
1065,-34.11923,151.22667,2020-05-20 10:50:00,Tripos (Tripoceratium) macroceros
1065,-34.11923,151.22667,2020-05-20 10:50:00,Tripos (Tripoceratium) massiliensis
1065,-34.11923,151.22667,2020-05-20 10:50:00,Tripos (Tripoceratium) trichoceros
1065,-34.11923,151.22667,2020-05-20 10:50:00,Dinophysis tripos
1065,-34.11923,151.22667,2020-05-20 10:50:00,Tripos (Tripoceratium) contortus
1065,-34.11923,151.22667,2020-05-20 10:50:00,Tripos (Tripoceratium) gibberus
1065,-34.11923,151.22667,2020-05-20 10:50:00,Tripos (Amphiceratium) contortus var. subcontortus
1065,-34.11923,151.22667,2020-05-20 10:50:00,Tripos (Tripoceratium) patentissimus
971,(null),(null),2019-06-10 01:00:00,Tripos (Tripoceratium) hexacanthus
