TRIP_CODE,SAMPLEDEPTH_M,CPHL_C3,MG_DVP,CPHL_C2,CPHL_C1,CPHL_C1C2,CPHLIDE_A,PHIDE_A,PERID,PYROPHIDE_A,BUT_FUCO,FUCO,NEO,KETO_HEX_FUCO,PRAS,VIOLA,HEX_FUCO,ASTA,DIADCHR,DIADINO,DINO,ANTH,ALLO,MYXO,DIATO,ZEA,LUT,CANTHA,GYRO,DV_CPHL_B,CPHL_B,DV_CPHL_B_AND_CPHL_B,DV_CPHL_A,CPHL_A,DV_CPHL_A_AND_CPHL_A,ECHIN,PHYTIN_B,PHYTIN_A,LYCO,BETA_EPI_CAR,BETA_BETA_CAR,ALPHA_BETA_CAR,PYROPHYTIN_A,PIGMENTS_FLAG,PIGMENTS_COMMENTS
NSI20110119,WC,0.033,0,0.039,0,,0.025,0.032,0,0,0.023,0.104,0.008,0,0.013,0.003,0.049,0,0,0.011,0,0,0.004,0,0.007,0.039,0.009,0,0,0,0.065,0.065,0.034,0.369,0.403,0,0,0,0,,,0.018,0,2,station start time used
PHB20140515,25,0.047,0,0.05,0,,0.008,0,0.007,0,0.041,0.027,0.008,0,0.014,0.005,0.081,0.006,0,0.014,0,0,0.008,0,0,0.061,0.003,0,0,0.006,0.06,0.066,0.055,0.389,0.444,0,0,0,0,,,0.025,0,1,
PHB20110914,WC,0.05,0,0.119,0,,0.049,0.063,0.01,0,0.026,0.299,0.009,0,0.02,0.005,0.056,0,0,0.034,0,0.002,0.009,0,0.007,0.022,0,0,0,0,0.083,0.083,0,0.885,0.885,0,0,0,0,,,0.029,0,2,station start time used
KAI20100112,90,0.009,0,0.014,0,,0,0,0,0,0.04,0.022,0.004,0,0.004,0.002,0.016,0,0,0.005,0,0,0,0,0,0.012,0,0,0,0,0.032,0.032,0.014,0.125,0.139,0,0,0,0,,,0.008,0,4,volume not recorded-station start time used
KAI20120415,WC,0.04,0,0.039,0.003,,0,0,0.005,0,0.048,0.014,0.004,0,0.008,0.001,0.084,0,0,0.008,0,0,0.005,0,0.009,0.037,0,0,0,0,0.042,0.042,0.034,0.257,0.291,0,0,0,0,,,0.015,0,0,
KAI20130220,100,0.05,0,0.036,0,,0.006,0,0,0,0.045,0.031,0.003,0,0.007,0.001,0.034,0,0,0.006,0,0,0.004,0,0,0.016,0,0,0,0.014,0.041,0.055,0.036,0.156,0.192,0,0,0,0,,,0.008,0,1,
ESP20121212,WC,0.014,0,0.03,0,,0.007,0,0,0,0.016,0.035,0.004,0,0.007,0.004,0.03,0,0,0.012,0,0.003,0.002,0,0,0.027,0.004,0,0,0,0.038,0.038,0.023,0.232,0.255,0,0,0,0,,,0.01,0,1,
NSI20091015,WC,0.128,0,0,0.157,,0,0,0.01,0,0.014,0.298,0,0,0,0,0.049,0,0,0.032,0,0,0,0,0.008,0.004,0,0,0,0,0.013,0.013,0,0.575,0.575,0,0,0,0,,,0.009,0,2,station start time used
NSI20110220,20,0,0,0.003,0,,0.005,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033,0,0,0,0,0,0,0.013,0.041,0.054,0,0,0,0,,,0.004,0,2,station start time used
NSI20110220,WC,0.061,0,0.054,0,,0.059,0,0,0,0.024,0.207,0.002,0,0.005,0.002,0.031,0,0,0.014,0,0,0,0,0.004,0.056,0,0,0,0.005,0.032,0.037,0.036,0.459,0.495,0,0,0,0,,,0.02,0,2,station start time used
PHB20141021,WC,0.157,0,0.266,0,,0.175,0.133,0.056,0,0.036,0.375,0.007,0,0.02,0.006,0.118,0.009,0,0.075,0,0,0.02,0,0.006,0.007,0,0,0,0,0.075,0.075,0,1.414,1.414,0,0,0,0,,,0.037,0,1,
DAR20110627,6,0,0,0.006,0,,0,0,0,0,0,0.009,0,0,0.005,0.002,0.005,0,0,0.003,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0.112,0.112,0,0,0,0,,,0.012,0,3,delay before filtering
ROT20120523,WC,0.029,0,0.026,0.006,,0,0,0,0,0.007,0.044,0.001,0,0.002,0,0.03,0,0,0.008,0,0,0,0,0,0.018,0.003,0,0,0.002,0.022,0.024,0.011,0.192,0.203,0,0,0,0,,,0.006,0,1,
NSI20120821,57,0.003,0,0.01,0,,0,0,0,0,0.005,0.022,0,0,0,0,0.009,0,0,0.003,0,0,0,0,0,0.003,0,0,0,0,0.006,0.006,0,0.063,0.063,0,0,0,0,,,0.002,0,1,
DAR20130617_1130,23,0.019,0,0.039,0.011,,0,0,0,0,0,0.101,0.008,0,0.023,0.006,0.029,0,0,0.016,0,0,0.012,0,0,0.093,0,0,0,0,0.071,0.071,0,0.492,0.492,0,0,0,0,,,0.038,0,1,
YON20091215,WC,0,0,0.006,0,,0,0,0,0,0.008,0.014,0,0,0,0,0.018,0,0,0.006,0,0,0,0,0,0.116,0,0,0,0,0,0,0.08,0.11,0.19,0,0,0,0,,,0.021,0,1,
NSI20140623,57,0.002,0,0.002,0,,0,0,0,0,0.003,0.008,0,0,0,0,0.006,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0.004,0.004,0.002,0.035,0.037,0,0,0,0,,,0.001,0,1,
ROT20100520,WC,0.022,0,0,0.048,,0,0,0.006,0,0.033,0.069,0.01,0,0.022,0.007,0.081,0.004,0,0.019,0,0,0.02,0,0,0.022,0,0,0,0,0.072,0.072,0,0.444,0.444,0,0,0,0,,,0.019,0,1,
DAR20110627,WC,0.011,0,0.016,0,,0.01,0,0.004,0,0,0.036,0.003,0,0.007,0.003,0.012,0.005,0,0.006,0,0,0.003,0,0,0.095,0,0,0,0,0,0,0,0.219,0.219,0,0,0,0,,,0.018,0,3,delay before filtering
ROT20120329,WC,0.048,0,0.061,0,,0.092,0,0.009,0,0.033,0.121,0.005,0,0.01,0.004,0.112,0.005,0,0.073,0,0.007,0.018,0,0.019,0.086,0.003,0,0,0,0.051,0.051,0.03,0.487,0.517,0,0,0,0,,,0.023,0,1,
ROT20120727,WC,0.033,0,0.036,0,,0.008,0,0.006,0,0.03,0.034,0.003,0,0.007,0.002,0.052,0,0,0.016,0,0,0.007,0,0,0.022,0,0,0,0,0.032,0.032,0.007,0.266,0.273,0,0,0,0,,,0.013,0,1,
DAR20130617_1130,6,0.016,0,0.032,0.009,,0,0,0,0,0,0.08,0.005,0,0.021,0.006,0.027,0,0,0.016,0,0,0.012,0,0,0.102,0,0,0,0,0.058,0.058,0,0.43,0.43,0,0,0,0,,,0.035,0,1,
MAI20140807,85,0.021,0,0.023,0,,0,0,0.003,0,0.023,0.025,0.005,0,0.013,0.003,0.037,,0,0.006,0,0,0.007,0,0,0.005,0,0,0,0,0.046,0.046,0.005,0.193,0.198,0,0,0,0,,,0.007,0,1,
ROT20140902,40,0.041,0,0.047,0,,0.025,0,0.005,0,0.019,0.085,0.006,0,0.011,0.003,0.06,0.004,0.018,0,0,0.003,0.006,0,0.004,0.015,0.004,0,0,0,0.047,0.047,0.006,0.314,0.32,0,0,0,0,,,0.015,0,0,
YON20110118,8,0.019,0,0.032,0,,0.03,0,0.009,0,0.01,0.06,0,0,0.005,0.002,0.04,0.008,0,0.017,0,0,0,0,0,0.099,0,0,0,0.006,0.02,0.026,0.024,0.339,0.363,0,0,0,0,,,0.032,0,1,
MAI20090421,20,0.059,0,0.095,0,,0.058,0,0.01,0,0.028,0.044,0.032,0,0.057,0.025,0.097,0.004,0,0.016,0,0,0.05,0,0.004,0.028,0.003,0,0,0,0.267,0.267,0.006,0.685,0.691,0,0,0,0,,,0.019,0,0,Dewer 2/5/2010 - mil527 process_date estimated - trip date +30 days
DAR20140702,6,0,0,0.013,0.008,,0,0,0,0,0,0.046,0,0,0,0,0.005,0,0,0.007,0,0,0.003,0,0,0.015,0,0,0,0,0.009,0.009,0,0.131,0.131,0,0,0,0,,,0.006,0,0,
MAI20111214,20,0.063,0,0.105,0,,0.033,0,0.005,0,0.033,0.114,0.029,0,0.06,0.019,0.1,0,0,0.017,0,0.003,0.051,0,0,0.045,0,0,0,0,0.21,0.21,0,0.856,0.856,0,0,0,0,,,0.044,0,1,
MAI20121112,20,0.085,0,0.206,0,,0.024,0,0,0,0.042,0.183,0.051,0,0.161,0.067,0.038,0,0,0.041,0,0.011,0.111,0,0.006,0.068,0,0,0,0,0.459,0.459,0,1.532,1.532,0,0,0,0,,,0.069,0,1,
ROT20110622,WC,0.028,0,0.04,0,,0.051,0,0.008,0,0.03,0.04,0.005,0,0.013,0.004,0.082,0,0,0.017,0,0,0.015,0,0,0.021,0,0,0,0,0.041,0.041,0,0.26,0.26,0,0,0,0,,,0.011,0,2,station end time used
DAR20120114_2335,22,0,0,0.042,0.028,,0,0,0,0,0,0.219,0.006,0,0.017,0.004,0.017,0,0,0.02,0,0,0.013,0,0,0.108,0,0,0,0,0.049,0.049,0,0.62,0.62,0,0,0,0,,,0.044,0,1,
ROT20141119,WC,0.017,0,0.025,0,,0.007,0,0.006,0,0.01,0.032,0.003,0,0.007,0.004,0.034,0.004,0.02,0,0,0.003,0.004,0,0.003,0.025,0.004,0,0,0,0.029,0.029,0.006,0.203,0.209,0,0,0,0,,,0.01,0,0,Composite
MAI20110531,20,0.025,0,0.052,0,,0.037,0,0.011,0,0.031,0.039,0.022,0,0.038,0.016,0.054,0,0,0.012,0,0.003,0.025,0,0,0.018,0,0,0,0,0.105,0.105,0,0.394,0.394,0,0,0,0,,,0.013,0,2,station start time used
MAI20130528,WC,0.061,0,0.068,0,,0.028,0,0.008,0,0.044,0.056,0.011,0,0.028,0.01,0.086,0,0,0.017,0,0,0.019,0,0,0.006,0,0,0,0,0.095,0.095,0,0.457,0.457,0,0,0,0,,,0.014,0,1,
ROT20130125,20,0.023,0,0.055,0,,0.02,0.044,0,0,0.004,0.109,0,0,0,0.002,0.018,0,0,0.016,0,0,0,0,0.003,0.05,0,0,0,0,0.011,0.011,0.007,0.386,0.393,0,0,0,0,,,0.018,0,1,
ROT20111122,20,0.018,0,0.025,0.003,,0,0,0,0,0.015,0.057,0.003,0,0.007,0.002,0.031,0,0,0.02,0,0,0.008,0,0,0.035,0,0,0,0,0.033,0.033,0.009,0.232,0.241,0,0,0,0,,,0.01,0,1,
ROT20120928,WC,0.022,0,0.038,0,,0.007,0,0.006,0,0.023,0.029,0.006,0,0.014,0.005,0.044,0,0,0.017,0,0.004,0.006,0,0.003,0.034,0.003,0,0,0.003,0.051,0.054,0.032,0.245,0.277,0,0,0,0,,,0.011,0,1,
PHB20150225,0,0.019,0,0.029,0,,0.025,0,0.007,0,0.012,0.033,0.006,0,0.005,0.008,0.038,0.004,0,0.014,0,0.004,0.003,0,0.002,0.047,0.007,0,0,0,0.03,0.03,0.009,0.277,0.286,0,0,0,0,,,0.019,0,0,
NSI20130123,20,0.016,0,0.032,0,,0.006,0,0,0,0.012,0.015,0,0,0,0,0.026,0,0,0.006,0,0,0,0,0.004,0.064,0,0,0,0.008,0.011,0.019,0.07,0.136,0.206,0,0,0,0,,,0.014,0,1,
DAR20130617_1830,WC,0.023,0,0.036,0.021,,0,0,0,0,0,0.098,0.007,0,0.022,0.004,0.022,0,0,0.017,0,0,0.011,0,0,0.101,0,0,0,0,0.048,0.048,0,0.493,0.493,0,0,0,0,,,0.043,0,1,pump needs a service
YON20100224,WC,0.005,0,0,0.009,,0,0,0,0,0.005,0.014,0,0,0,0,0.015,0,0,0.006,0,0,0,0,0,0.056,0,0,0,0,0.008,0.008,0.007,0.117,0.124,0,0,0,0,,,0.007,0,1,
NIN20110209,50,0.012,0,0.024,0,,0.006,0,0,0,0.006,0.073,0,0,0.006,0,0.022,0.009,0,0.006,0,0,0.007,0,0,0.034,0,0,0,0,0.031,0.031,0.006,0.263,0.269,0,0,0,0,,,0.014,0,1,
NSI20150528,0,0.043,0,0.056,0,,0.036,0,0.007,0,0.046,0.037,0.006,0,0.01,0.004,0.1,0.004,0,0.021,0,0.003,0.006,0,0.004,0.058,0,0,0,0,0.042,0.042,0.047,0.374,0.421,0,0,0,0,,,0.02,0,0,
YON20141209,26,0.02,0,0.034,0,,0.016,0,0.009,0,0.012,0.052,0,0,0,0.001,0.032,0.005,0,0.008,0,0,0,0,0,0.094,0,0,0,0.014,0.016,0.03,0.106,0.28,0.386,0,0,0,0,,,0.027,0,0,
KAI20111219,100,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,9,sample not taken (WQM out)
ESP20130314,40,0.053,0,0.053,0,,0.014,0,0,0,0.023,0.052,0.002,0,0.005,0.002,0.102,0.006,0,0.024,0,0.003,0.006,0,0.005,0.073,0,0,0,0,0.018,0.018,0.009,0.389,0.398,0,0,0,0,,,0.014,0,1,
MAI20090716,WC,0,0,0.018,0.01,,0,0,0,0,0.02,0.037,0.008,0,0.022,0.006,0.038,0,0,0.009,0,0,0.01,0,0,0.011,0,0,0,0,0.057,0.057,0.005,0.264,0.269,0,0,0,0,,,0.011,0,2,station start time used
MAI20121002,85,0.012,0,0.017,0.019,,0,0,0,0,0.008,0.054,0.006,0,0.017,0,0.024,0,0,0.006,0,0,0.003,0,0,0,0,0,0,0,0.04,0.04,0,0.229,0.229,0,0,0,0,,,0.006,0,1,
MAI20130807,20,0.046,0,0.07,0.003,,0,0,0.01,0,0.042,0.058,0.01,0,0.026,0.009,0.071,0,0,0.02,0,0.002,0.015,0,0,0.008,0,0,0,0,0.086,0.086,0,0.457,0.457,0,0,0,0,,,0.015,0,1,
NSI20130806,20,0.049,0,0.063,0,,0.065,0.054,0,0,0.01,0.011,0,0,0,0,0.022,0,0,0.013,0,0,0,0,0,0.004,0,0,0,0,0.008,0.008,0,0.253,0.253,0,0,0,0,,,0.006,0,1,
ROT20150224,40,0,0,0.001,0,,0,0,0,0,0,0.007,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0.023,0,0,0,0,,,0,0,0,
ROT20110224,WC,0.03,0,0.03,0,,0.008,0,0.007,0,0.028,0.042,0.004,0,0.007,0.003,0.056,0,0,0.016,0,0,0.004,0,0,0.039,0,0,0,0.008,0.027,0.035,0.037,0.218,0.255,0,0,0,0,,,0.016,0,2,WQM time used
ROT20110622,40,0.007,0,0.018,0.005,,0,0,0,0,0.017,0.043,0.003,0,0.01,0.002,0.058,0,0,0.009,0,0,0.008,0,0,0.009,0,0,0,0,0.031,0.031,0,0.197,0.197,0,0,0,0,,,0.012,0,1,
ROT20130517,20,0.037,0,0.05,0,,0.011,0,0.008,0,0.018,0.058,0.01,0,0.025,0.012,0.046,0.005,0,0.023,0,0.004,0.018,0,0.004,0.038,0.007,0,0,0,0.092,0.092,0.014,0.439,0.453,0,0,0,0,,,0.019,0,1,
NSI20110727,20,0.026,0,0.039,0,,0.027,0,0,0,0.038,0.05,0,0,0,0,0.065,0,0,0.016,0,0,0,0,0.004,0.055,0,0,0,0,0.024,0.024,0.039,0.25,0.289,0,0,0,0,,,0.01,0,1,
NSI20120912,20,0.018,0,0.02,0,,0.024,0,0,0,0.007,0.034,0,0,0,0,0.018,0,0,0.006,0,0,0,0,0,0.008,0,0,0,0,0.007,0.007,0,0.097,0.097,0,0,0,0,,,0.003,0,1, Vacuum pump failed – flapper valve broke
NSI20121017,WC,0.035,0,0.041,0,,0.022,0,0,0,0.014,0.049,0.018,0,0.022,0.008,0.029,0,0,0.006,0,0.004,0.003,0,0,0.041,0.026,0,0,0,0.078,0.078,0,0.321,0.321,0,0,0,0,,,0.012,0,1,
YON20100521,26,0.037,0,0,0.053,,0,0,0.006,0,0.018,0.141,0,0,0.004,0,0.068,0.005,0,0.025,0,0,0,0,0,0.067,0,0,0,0,0.014,0.014,0,0.485,0.485,0,0,0,0,,,0.028,0,1,
YON20120424,WC,0.009,0,0.009,0,,0.015,0,0,0,0.007,0.013,0,0,0,0,0.02,0,0,0.006,0,0,0,0,0,0.086,0,0,0,0,0,0,0.004,0.182,0.186,0,0,0,0,,,0.016,0,1,
YON20130131,WC,0.053,0,0.047,0,,0.033,0,0,0,0.01,0.097,0.003,0,0.006,0.002,0.034,0.005,0,0.015,0,0,0,0,0,0.057,0,0,0,0,0.031,0.031,0.007,0.516,0.523,0,0,0,0,,,0.03,0,1,
YON20130416,WC,0.028,0,0.028,0,,0.012,0,0,0,0.011,0.042,0.002,0,0.006,0.002,0.04,0.002,0,0.01,0,0,0.004,0,0,0.066,0,0,0,0,0.026,0.026,0,0.329,0.329,0,0,0,0,,,0.024,0,1,
MAI20150526,20,0.016,0,0.037,0,,0,0,0,0,0.024,0.02,0.006,0,0.013,0.004,0.051,0,0,0.011,0,0,0.014,0,0,0.004,0,0,0,0,0.048,0.048,0,0.262,0.262,0,0,0,0,,,0.008,0,0,
ROT20150701,0,0.037,0,0.056,0,,0.045,0,0.007,0,0.021,0.07,0.008,0,0.019,0.006,0.051,0.005,0,0.017,0,0,0.019,0,0.003,0.028,0,0,0,0,0.074,0.074,0.008,0.398,0.406,0,0,0,0,,,0.015,0,0,
PHB20110329,25,0.005,0,0.009,0,,0.01,0,0,0,0.005,0.007,0,0,0,0,0.011,0,0,0.004,0,0,0,0,0,0.09,0,0,0,0,0,0,0.074,0.088,0.162,0,0,0,0,,,0.016,0,1,
PHB20120517,WC,0.047,0,0.05,0.011,,0,0,0,0,0.021,0.113,0.004,0,0.01,0.002,0.053,0,0,0.014,0,0,0.008,0,0,0.026,0,0,0,0,0.049,0.049,0.011,0.43,0.441,0,0,0,0,,,0.02,0,1,
KAI20090114,WC,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,9,sample lost at Flinders
KAI20110319,WC,0.045,0,0.059,0,,0,0,0.032,0,0.041,0.069,0.005,0,0.014,0.003,0.09,0.005,0,0.02,0,0,0.008,0,0,0.017,0,0,0,0,0.05,0.05,0.016,0.423,0.439,0,0,0,0,,,0.016,0,2,station start time used
ESP20101013,20,0.041,0,0,0.042,,0,0,0,0,0.018,0.069,0.003,0,0.006,0.003,0.068,0,0,0.042,0,0.005,0.006,0,0.008,0.028,0,0,0,0,0.029,0.029,0,0.303,0.303,0,0,0,0,,,0.013,0,0,
NSI20101018,WC,0.009,0,0,0.017,,0,0,0,0,0.015,0.038,0.002,0,0.005,0,0.029,0,0,0.006,0,0,0,0,0,0.06,0,0,0,0,0.029,0.029,0.014,0.211,0.225,0,0,0,0,,,0.014,0,2,station start time used
PHB20130319,25,0.016,0,0.022,0,,0.007,0,0.004,0,0.013,0.027,0.002,0,0.004,0.002,0.03,0,0,0.01,0,0,0,0,0.003,0.06,0,0,0,0.003,0.018,0.021,0.045,0.18,0.225,0,0,0,0,,,0.016,0,1,
KAI20081110,WC,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,9,sample lost at Flinders
KAI20111026,100,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,9,sample not taken (WQM out)-station start time used
ESP20120229,40,0.032,0,0.04,0.007,,0,0,0.013,0,0.032,0.057,0.004,0,0.01,0.002,0.069,0.009,0,0.015,0,0,0.005,0,0,0.022,0,0,0,0,0.041,0.041,0.01,0.318,0.328,0,0,0,0,,,0.012,0,1,
MAI20120621,85,0.022,0,0.032,0.018,,0,0,0.007,0,0.022,0.034,0.009,0,0.018,0.004,0.042,0,0,0.007,0,0,0.012,0,0,0.007,0,0,0,0,0.072,0.072,0,0.32,0.32,0,0,0,0,,,0.01,0,1,
MAI20130528,20,0.048,0,0.058,0,,0.008,0,0.006,0,0.037,0.053,0.01,0,0.025,0.01,0.069,0,0,0.02,0,0,0.016,0,0,0.007,0,0,0,0,0.092,0.092,0,0.437,0.437,0,0,0,0,,,0.014,0,2,WC time used
ESP20090917,20,0.017,0,0.03,0,,0,0,0.009,0,0.024,0.044,0.009,0,0.017,0.006,0.04,0,0,0.023,0,0.006,0.011,0,0.009,0.013,0,0,0,0,0.06,0.06,0,0.283,0.283,0,0,0,0,,,0.01,0,0,
KAI20141201,0,0.015,0,0.02,0,,0,0,0.006,0,0.014,0.02,0.003,0,0.008,0.002,0.043,0.002,0,0.014,0,0,0,0,0.009,0.017,0,0,0,0,0.021,0.021,0.013,0.178,0.191,0,0,0,0,,,0.009,0,1,
KAI20141201,WC,0.033,0,0.034,0,,0,0,0.013,0,0.027,0.023,0.004,0,0.01,0.003,0.079,0.004,0,0.012,0,0,0,0,0.005,0.014,0.002,0,0,0,0.037,0.037,0.012,0.263,0.275,0,0,0,0,,,0.009,0,1,
KAI20140713,WC,0.064,0,0.101,0,,0.126,0,0.013,0,0.046,0.222,0.012,0,0.027,0.007,0.085,0.003,0,0.028,0,0,0.024,0,0,0.011,0,0,0,0,0.095,0.095,0,0.634,0.634,0,0,0,0,,,0.02,0,0,
ROT20110125,WC,0.029,0,0.029,0,,0.008,0,0,0,0.032,0.037,0.004,0,0.01,0.006,0.053,0,0,0.032,0,0.004,0.008,0,0.004,0.022,0,0,0,0,0.031,0.031,0.013,0.237,0.25,0,0,0,0,,,0.012,0,2,volumes in mix unequal
ROT20130125,40,0.028,0,0.054,0,,0.015,0.027,0,0,0.005,0.118,0,0,0,0.001,0.016,0,0,0.012,0,0,0,0,0.005,0.023,0,0,0,0,0.006,0.006,0.005,0.324,0.329,0,0,0,0,,,0.012,0,1,
ROT20120727,20,0.033,0,0.037,0,,0.006,0,0.005,0,0.03,0.028,0.003,0,0.007,0.003,0.054,0,0,0.017,0,0,0.008,0,0,0.025,0,0,0,0,0.033,0.033,0.007,0.273,0.28,0,0,0,0,,,0.011,0,1,
NSI20130326,57,0.035,0,0,0,,0,0,0,0,0,0.014,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0.03,0.03,0,0,0,0,,,0,0,1,
YON20141120,0,0.008,0,0.012,0,,0.013,0,0,0,0.008,0.015,0.001,0,0,0.001,0.017,0,0,0.009,0,0,0,0,0,0.084,0,0,0,0.003,0.005,0.008,0.041,0.204,0.245,0,0,0,0,,,0.027,0,1,
YON20141120,WC,0.009,0,0.016,0,,0.006,0,0.003,0,0.01,0.019,0.001,0,0,0.001,0.022,0,0,0.009,0,0,0,0,0,0.101,0,0,0,0.006,0.008,0.014,0.075,0.157,0.232,0,0,0,0,,,0.025,0,1,
YON20111027,WC,0,0,0.014,0,,0,0,0,0,0.008,0.011,0,0,0,0,0.019,0,0,0.005,0,0,0,0,0,0.068,0,0,0,0,0,0,0.03,0.085,0.115,0,0,0,0,,,0.01,0,1,
KAI20140313,100,0.02,0,0.018,0,,0.003,0,0,0,0.021,0.034,0,0,0,0,0.014,0,0,0.003,0,0,0,0,0,0.002,0,0,0,0.002,0.01,0.012,0.005,0.092,0.097,0,0,0,0,,,0.003,0,1,Filtering very slowly
MAI20140318,20,0.044,0,0.116,0.011,,0,0,0.007,0,0.033,0.041,0.022,0,0.058,0.018,0.064,0.008,0,0.015,0,0.004,0.073,0,0.002,0.066,0,0,0,0,0.203,0.203,0.031,0.865,0.896,0,0,0,0,,,0.046,0,1,
MAI20140619,85,0.016,0,0.031,0,,,0,0,0,0.019,0.022,0.009,0,0.023,0.005,0.035,,0,0.004,0,0,0.009,0,0,0.01,0,0,0,0,0.093,0.093,0,0.281,0.281,0,0,0,0,,,0.013,0,1,
NSI20131121,WC,0.013,0,0.017,0,,0,0,0,0,0.018,0.062,0.002,0,0.002,0.001,0.038,0.002,0,0.01,0,0,0,0,0.005,0.029,0.002,0,0,0,0.016,0.016,0.014,0.193,0.207,0,0,0,0,,,0.007,0,0,
NSI20131121,57,0,0,0,0,,0,0,0,0,0.003,0.012,0,0,0,0,0.009,0,0,0.002,0,0,0,0,0,0.003,0.002,0,0,0,0.003,0.003,0,0.033,0.033,0,0,0,0,,,0,0,0,
NSI20140507,57,0.009,0,0.012,0,,0.007,0,0,0,0.01,0.02,0.002,0,0,0,0.027,0,0,0.004,0,0,0,0,0,0.004,0.004,0,0,0.003,0.013,0.016,0.011,0.096,0.107,0,0,0,0,,,0.004,0,0,
PHB20140120,WC,0.075,0,0.09,0,,0.051,0,0.009,0,0.032,0.21,0.004,0,0.008,0.003,0.044,0.004,0,0.037,0,0.002,0.003,0,0.005,0.028,0,0,0,0,0.07,0.07,0.026,0.601,0.627,0,0,0.062,0,,,0.023,0,0,
PHB20140317,25,0.05,0,0.055,0,,0.007,0,0.006,0,0.072,0.025,0.011,0,0.021,0.006,0.055,0.003,0,0.019,0,0.005,0.008,0,0.004,0.04,0.007,0,0,0.011,0.135,0.146,0.071,0.347,0.418,0,0,0,0,,,0.024,0,0,
DAR20140118_0030,WC,0.019,0,0.066,0.086,,0.737,0,0,0,0.033,0.756,0,0,0.024,0,0,0.064,0,0.065,0,0,0.03,0,0.008,0.126,0,0,0,0,0.09,0.09,0,1.831,1.831,0,0,0,0,,,0.096,0,0,
DAR20140118_0330,WC,0,0,0.044,0.047,,0.32,0,0,0,0.014,0.377,0,0,0.016,0,0,0.032,0,0.029,0,0,0.02,0,0,0.081,0,0,0,0,0.046,0.046,0,0.944,0.944,0,0,0,0,,,0.045,0,0,* *Filtering occurred on the 19/1/14. Samples kept in refrigerator
YON20131205,8,0.026,0,0.03,0,,0.01,0,0,0,0.023,0.024,0.003,0,0.003,0.002,0.048,0.005,0,0.01,0,0.002,0,0,0,0.124,0,0,0,0.01,0.022,0.032,0.09,0.318,0.408,0,0,0,0,,,0.033,0,0,
DAR20130916,20,0.023,0,0.044,0.01,,0,0,0,0,0.008,0.109,0.005,0,0.02,0.004,0.03,,0,0.014,0,0,0.012,0,0,0.098,0,0,0,0,0.061,0.061,0,0.537,0.537,0,0,0,0,,,0.041,0,0,
ROT20131122,WC,0.016,0,0.026,0,,0.008,0,0.011,0,0.007,0.024,0.003,0,0.007,0.001,0.033,0.003,0,0.019,0,0.003,0.007,0,0.006,0.018,0,0,0,0,0.022,0.022,0.007,0.163,0.17,0,0,0,0,,,0.007,0,0,
ROT20131122,40,0.019,0,0.025,0,,0.007,0,0.004,0,0.014,0.021,0.003,0,0.007,0.002,0.036,0.002,0,0.016,0,0.003,0.005,0,0.003,0.022,0,0,0,0,0.035,0.035,0.017,0.169,0.186,0,0,0,0,,,0.01,0,0,
NSI20100214,WC,0.027,0,0,0.033,,0,0,0,0,0.024,0.085,0,0,0.004,0,0.041,0,0,0.013,0,0,0,0,0,0.037,0,0,0,0,0.028,0.028,0.007,0.292,0.299,0,0,0,0,,,0.017,0,2,station start time used
MAI20101027,20,0.021,0,0.085,0,,0,0,0.007,0,0.009,0.348,0.003,0,0.009,0,0.024,0,0,0.036,0,0,0,0,0.005,0,0,0,0,0,0.026,0.026,0,0.736,0.736,0,0,0,0,,,0.023,0,2,
ROT20130221,20,0.007,0,0.016,0.004,,0,0,0,0,0.005,0.015,0.003,0,0.007,0,0.018,0,0,0.002,0,0,0,0,0,0.019,0,0,0,0,0.033,0.033,0,0.163,0.163,0,0,0,0,,,0.004,0,1,
DAR20120114_2335,WC,0,0,0.056,0.04,,0,0,0,0,0,0.317,0.007,0,0.02,0.007,0.017,0,0,0.031,0,0,0.013,0,0,0.156,0,0,0,0,0.069,0.069,0,0.854,0.854,0,0,0,0,,,0.066,0,1,
NSI20120229,WC,0.019,0,0.019,0,,0.019,0,0.006,0,0.019,0.017,0.011,0,0.005,0.002,0.027,0,0,0.004,0,0,0,0,0,0.06,0.024,0,0,0,0.059,0.059,0.036,0.24,0.276,0,0,0,0,,,0.016,0,1,
YON20150224,0,0.008,0,0.01,0,,0.053,0,0,0,0.002,0.014,0,0,0,0.002,0.012,0,0,0.01,0,0.004,0,0,0.002,0.153,0,0,0,0,0.007,0.007,0.015,1.033,1.048,0,0,0,0,,,0.115,0,0,
